t_s,cmd_hz,meas_hz,meas_a,v_meas
0.0255,750.000,750.00,5.60,
0.0852,750.000,750.00,5.60,
0.1397,750.000,750.00,5.60,
0.1531,750.000,750.00,5.60,
0.2300,750.000,750.00,5.60,
0.2532,750.000,750.00,5.60,
0.3314,750.000,750.00,5.50,
0.3550,750.000,750.00,5.50,
0.4356,750.000,750.00,5.60,
0.4528,750.000,750.00,5.60,
0.5297,750.000,750.00,5.60,
0.5509,750.000,750.00,5.60,
0.6315,750.000,750.00,5.60,
0.6508,750.000,750.00,5.60,
0.7356,750.000,750.00,5.60,
0.7528,750.000,750.00,5.60,
0.8295,750.000,750.00,5.60,
0.8853,750.000,750.00,5.60,
0.9296,750.000,750.00,5.60,
0.9851,750.000,750.00,5.60,
1.0335,750.000,750.00,5.60,
1.0545,750.000,750.00,5.60,
1.1295,750.000,750.00,5.60,
1.1850,750.000,750.00,5.60,
1.2294,750.000,750.00,5.60,
1.2537,750.000,750.00,5.60,
1.3354,750.000,750.00,5.60,
1.3541,750.000,750.00,5.60,
1.4315,750.000,750.00,5.60,
1.4551,750.000,750.00,5.60,
1.5295,750.000,750.00,5.60,
1.5852,750.000,750.00,5.60,
1.6380,750.000,750.00,5.60,
1.6520,750.000,750.00,5.60,
1.7278,750.000,750.00,5.60,
1.7532,750.000,750.00,5.60,
1.8275,750.000,750.00,5.60,
1.8851,750.000,750.00,5.60,
1.9375,750.000,750.00,5.60,
1.9536,750.000,750.00,5.60,
2.0297,750.000,750.00,5.60,
2.0550,750.000,750.00,5.60,
2.1276,750.000,750.00,5.60,
2.1851,750.000,750.00,5.60,
2.2356,750.000,750.00,5.60,
2.2541,750.000,750.00,5.60,
2.3275,750.000,750.00,5.60,
2.3851,750.000,750.00,5.60,
2.4276,750.000,750.00,5.60,
2.4520,750.000,750.00,5.60,
2.5357,750.000,750.00,5.60,
2.5542,750.000,750.00,5.60,
2.6316,750.000,750.00,5.60,
2.6550,750.000,750.00,5.60,
2.7317,750.000,750.00,5.60,
2.7551,750.000,750.00,5.60,
2.8356,750.000,750.00,5.60,
2.8526,750.000,750.00,5.60,
2.9297,750.000,750.00,5.60,
2.9852,750.000,750.00,5.60,
3.0297,750.000,750.00,5.60,
3.0536,750.000,750.00,5.60,
3.1377,750.000,750.00,5.60,
3.1535,750.000,750.00,5.60,
3.2296,750.000,750.00,5.60,
3.2853,750.000,750.00,5.60,
3.3277,750.000,750.00,5.60,
3.3527,750.000,750.00,5.60,
3.4376,750.000,750.00,5.60,
3.4535,750.000,750.00,5.60,
3.5297,750.000,750.00,5.60,
3.5518,750.000,750.00,5.60,
3.6298,750.000,750.00,5.60,
3.6854,750.000,750.00,5.60,
3.7397,750.000,750.00,5.60,
3.7531,750.000,750.00,5.60,
3.8299,750.000,750.00,5.60,
3.8854,750.000,750.00,5.60,
3.9318,750.000,750.00,5.60,
3.9551,750.000,750.00,5.60,
4.0360,750.000,750.00,5.60,
4.0551,750.000,750.00,5.60,
4.1278,750.000,750.00,5.60,
4.1856,750.000,750.00,5.60,
4.2360,750.000,750.00,5.60,
4.2543,750.000,750.00,5.60,
4.3336,750.000,750.00,5.60,
4.3545,750.000,750.00,5.60,
4.4297,750.000,750.00,5.60,
4.4853,750.000,750.00,5.60,
4.5297,750.000,750.00,5.60,
4.5853,750.000,750.00,5.60,
4.6361,750.000,750.00,5.60,
4.6540,750.000,750.00,5.60,
4.7338,750.000,750.00,5.60,
4.7547,750.000,750.00,5.60,
4.8330,750.000,750.00,5.60,
4.8542,750.000,750.00,5.60,
4.9358,750.000,750.00,5.60,
4.9529,750.000,750.00,5.60,
5.0319,750.000,750.00,5.60,
5.0530,749.952,750.00,5.60,
5.1299,749.813,750.00,5.60,
5.1855,749.586,750.00,5.60,
5.2419,749.279,750.00,5.60,
5.2524,748.896,750.00,5.60,
5.3298,748.444,750.00,5.60,
5.3855,747.931,750.00,5.60,
5.4279,747.361,750.00,5.60,
5.4853,746.742,750.00,5.60,
5.5376,746.081,749.00,5.50,
5.5535,745.384,749.00,5.50,
5.6298,744.658,749.00,5.50,
5.6855,743.910,749.00,5.50,
5.7298,743.144,748.00,5.50,
5.7855,742.367,748.00,5.50,
5.8358,741.584,747.00,5.50,
5.8509,740.801,747.00,5.50,
5.9299,740.020,746.00,5.40,
5.9517,739.247,746.00,5.40,
6.0278,738.485,744.00,5.40,
6.0514,737.735,744.00,5.40,
6.1358,737.000,742.00,5.40,
6.1521,736.282,742.00,5.40,
6.2318,735.580,741.00,5.40,
6.2551,734.896,741.00,5.40,
6.3297,734.228,739.00,5.40,
6.3527,733.575,739.00,5.40,
6.4358,732.935,738.00,5.40,
6.4540,732.305,738.00,5.40,
6.5277,731.682,736.00,5.40,
6.5853,731.062,736.00,5.40,
6.6298,730.442,735.00,5.40,
6.6856,729.815,735.00,5.40,
6.7378,729.177,734.00,5.40,
6.7535,728.522,734.00,5.40,
6.8299,727.844,733.00,5.40,
6.8856,727.138,733.00,5.40,
6.9299,726.396,731.00,5.40,
6.9529,725.612,731.00,5.40,
7.0380,724.780,730.00,5.40,
7.0535,723.893,730.00,5.40,
7.1298,722.944,728.00,5.40,
7.1855,721.929,728.00,5.40,
7.2299,720.840,727.00,5.30,
7.2514,719.672,727.00,5.30,
7.3359,718.421,725.00,5.30,
7.3541,717.080,725.00,5.30,
7.4299,715.647,724.00,5.30,
7.4854,714.118,724.00,5.30,
7.5278,712.489,721.00,5.30,
7.5854,710.760,721.00,5.30,
7.6337,708.927,719.00,5.30,
7.6546,706.992,719.00,5.30,
7.7318,704.953,716.00,5.20,
7.7553,702.813,716.00,5.20,
7.8299,700.574,714.00,5.20,
7.8507,698.237,714.00,5.20,
7.9358,695.808,710.00,5.10,
7.9541,693.290,710.00,5.10,
8.0320,690.690,706.00,5.10,
8.0551,688.014,706.00,5.10,
8.1299,685.269,702.00,5.00,
8.1856,682.464,702.00,5.00,
8.2380,679.608,697.00,5.00,
8.2537,676.709,697.00,5.00,
8.3279,673.779,693.00,5.00,
8.3855,670.829,693.00,5.00,
8.4278,667.869,688.00,4.90,
8.4854,664.912,688.00,4.90,
8.5379,661.971,683.00,4.90,
8.5535,659.058,683.00,4.90,
8.6298,656.185,678.00,4.90,
8.6854,653.367,678.00,4.90,
8.7279,650.615,672.00,4.80,
8.7506,647.944,672.00,4.80,
8.8398,645.366,666.00,4.80,
8.8522,642.894,666.00,4.80,
8.9279,640.540,660.00,4.80,
8.9856,638.316,660.00,4.80,
9.0274,636.234,654.00,4.80,
9.0525,634.260,654.00,4.80,
9.1360,632.357,649.00,4.80,
9.1531,630.531,649.00,4.80,
9.2301,628.787,644.00,4.80,
9.2513,627.130,644.00,4.80,
9.3339,625.565,639.00,4.80,
9.3546,624.097,639.00,4.80,
9.4360,622.730,634.00,4.80,
9.4541,621.468,634.00,4.80,
9.5300,620.314,631.00,4.80,
9.5855,619.272,631.00,4.80,
9.6299,618.344,627.00,4.80,
9.6854,617.534,627.00,4.80,
9.7358,616.842,624.00,4.80,
9.7540,616.272,624.00,4.80,
9.8320,615.823,622.00,4.80,
9.8550,615.497,622.00,4.80,
9.9279,615.295,620.00,4.80,
9.9856,615.217,620.00,4.80,
10.0375,615.261,618.00,4.80,
10.0527,615.428,618.00,4.80,
10.1300,615.717,617.00,4.90,
10.1537,616.125,617.00,4.90,
10.2280,616.651,616.00,4.90,
10.2524,617.292,616.00,4.90,
10.3380,618.046,615.00,4.90,
10.3532,618.909,615.00,4.90,
10.4299,619.879,616.00,4.90,
10.4521,620.950,616.00,4.90,
10.5300,622.119,616.00,5.00,
10.5508,623.382,616.00,5.00,
10.6379,624.733,618.00,5.00,
10.6534,626.167,618.00,5.00,
10.7299,627.679,619.00,5.00,
10.7855,629.262,619.00,5.00,
10.8300,630.912,621.00,5.10,
10.8856,632.621,621.00,5.10,
10.9360,634.383,623.00,5.10,
10.9540,636.192,623.00,5.10,
11.0301,638.040,626.00,5.10,
11.0553,639.921,626.00,5.10,
11.1321,641.827,629.00,5.20,
11.1548,643.752,629.00,5.20,
11.2361,645.688,632.00,5.20,
11.2506,647.627,632.00,5.20,
11.3300,649.563,636.00,5.20,
11.3509,651.487,636.00,5.20,
11.4301,653.393,640.00,5.30,
11.4858,655.274,640.00,5.30,
11.5361,657.121,644.00,5.30,
11.5540,658.929,644.00,5.30,
11.6300,660.689,647.00,5.30,
11.6856,662.396,647.00,5.30,
11.7279,664.042,651.00,5.30,
11.7855,665.621,651.00,5.30,
11.8380,667.127,655.00,5.30,
11.8534,668.554,655.00,5.30,
11.9301,669.896,658.00,5.30,
11.9858,671.148,658.00,5.30,
12.0262,672.304,661.00,5.40,
12.0857,673.361,661.00,5.40,
12.1380,674.314,665.00,5.30,
12.1535,675.158,665.00,5.30,
12.2300,675.890,668.00,5.30,
12.2857,676.508,668.00,5.30,
12.3281,677.007,670.00,5.30,
12.3536,677.387,670.00,5.30,
12.4401,677.644,672.00,5.30,
12.4528,677.779,672.00,5.30,
12.5280,677.789,674.00,5.30,
12.5857,677.675,674.00,5.30,
12.6301,677.436,676.00,5.30,
12.6858,677.073,676.00,5.30,
12.7359,676.588,677.00,5.20,
12.7540,675.981,677.00,5.20,
12.8300,675.256,677.00,5.20,
12.8856,674.413,677.00,5.20,
12.9321,673.458,677.00,5.20,
12.9519,672.392,677.00,5.20,
13.0362,671.221,677.00,5.10,
13.0540,669.949,677.00,5.10,
13.1282,668.580,676.00,5.10,
13.1857,667.121,676.00,5.10,
13.2302,665.577,674.00,5.10,
13.2529,663.955,674.00,5.10,
13.3361,662.261,672.00,5.00,
13.3540,660.503,672.00,5.00,
13.4341,658.688,670.00,5.00,
13.4545,656.825,670.00,5.00,
13.5261,654.921,667.00,5.00,
13.5523,652.984,667.00,5.00,
13.6361,651.025,663.00,4.90,
13.6541,649.052,663.00,4.90,
13.7322,647.074,660.00,4.90,
13.7516,645.102,660.00,4.90,
13.8260,643.144,656.00,4.90,
13.8856,641.211,656.00,4.90,
13.9402,639.313,652.00,4.90,
13.9509,637.460,652.00,4.90,
14.0302,635.662,649.00,4.90,
14.0860,633.930,649.00,4.90,
14.1262,632.273,646.00,4.90,
14.1857,630.703,646.00,4.90,
14.2383,629.228,642.00,4.90,
14.2512,627.859,642.00,4.90,
14.3302,626.607,639.00,4.80,
14.3858,625.480,639.00,4.80,
14.4302,624.489,635.00,4.80,
14.4858,623.641,635.00,4.80,
14.5361,622.948,632.00,4.80,
14.5539,622.417,632.00,4.80,
14.6301,622.056,629.00,4.80,
14.6517,621.874,629.00,4.80,
14.7322,621.879,627.00,4.80,
14.7524,622.076,627.00,4.80,
14.8340,622.475,625.00,4.90,
14.8532,623.079,625.00,4.90,
14.9301,623.896,624.00,4.90,
14.9544,624.931,624.00,4.90,
15.0303,626.188,623.00,4.90,
15.0528,627.671,623.00,4.90,
15.1362,629.385,623.00,5.00,
15.1540,631.331,623.00,5.00,
15.2323,633.512,624.00,5.00,
15.2526,635.931,624.00,5.00,
15.3302,638.587,626.00,5.10,
15.3858,641.482,626.00,5.10,
15.4382,644.614,629.00,5.10,
15.4535,647.984,629.00,5.10,
15.5301,651.588,632.00,5.20,
15.5530,655.426,632.00,5.20,
15.6303,659.493,636.00,5.30,
15.6859,663.787,636.00,5.30,
15.7383,668.301,642.00,5.40,
15.7536,673.033,642.00,5.40,
15.8301,677.975,648.00,5.50,
15.8856,683.121,648.00,5.50,
15.9301,688.464,655.00,5.60,
15.9858,693.996,655.00,5.60,
16.0362,699.709,663.00,5.70,
16.0529,705.594,663.00,5.70,
16.1303,711.641,670.00,5.80,
16.1858,717.840,670.00,5.80,
16.2302,724.180,680.00,6.00,
16.2555,730.650,680.00,6.00,
16.3362,737.238,692.00,6.10,
16.3525,743.932,692.00,6.10,
16.4323,750.720,703.00,6.40,
16.4550,757.588,703.00,6.40,
16.5303,764.523,715.00,6.50,
16.5858,771.511,715.00,6.50,
16.6361,778.538,730.00,6.50,
16.6539,785.589,730.00,6.50,
16.7323,792.651,742.00,6.60,
16.7550,799.708,742.00,6.60,
16.8302,806.746,754.00,6.80,
16.8857,813.749,754.00,6.80,
16.9361,820.702,770.00,6.90,
16.9539,827.591,770.00,6.90,
17.0303,834.400,781.00,6.90,
17.0859,841.115,781.00,6.90,
17.1283,847.719,795.00,7.10,
17.1858,854.199,795.00,7.10,
17.2404,860.541,810.00,7.20,
17.2524,866.728,810.00,7.20,
17.3302,872.749,821.00,7.30,
17.3860,878.588,821.00,7.30,
17.4282,884.233,835.00,7.40,
17.4541,889.670,835.00,7.40,
17.5402,894.886,849.00,7.50,
17.5529,899.871,849.00,7.50,
17.6263,904.612,861.00,7.60,
17.6540,909.097,861.00,7.60,
17.7303,913.318,874.00,7.60,
17.7859,917.263,874.00,7.60,
17.8362,920.924,887.00,7.60,
17.8540,924.291,887.00,7.60,
17.9281,927.358,896.00,7.50,
17.9857,930.117,896.00,7.50,
18.0322,932.562,905.00,7.60,
18.0516,934.687,905.00,7.60,
18.1363,936.487,915.00,7.50,
18.1538,937.958,915.00,7.50,
18.2303,939.098,921.00,7.50,
18.2553,939.904,921.00,7.50,
18.3282,940.374,927.00,7.50,
18.3862,940.508,927.00,7.50,
18.4363,940.306,933.00,7.40,
18.4538,939.770,933.00,7.40,
18.5284,938.900,936.00,7.30,
18.5858,937.701,936.00,7.30,
18.6262,936.176,938.00,7.20,
18.6859,934.330,938.00,7.20,
18.7363,932.168,939.00,7.10,
18.7540,929.696,939.00,7.10,
18.8324,926.921,939.00,7.00,
18.8530,923.852,939.00,7.00,
18.9304,920.497,937.00,6.80,
18.9554,916.866,937.00,6.80,
19.0382,912.969,933.00,6.60,
19.0533,908.816,933.00,6.60,
19.1263,904.420,929.00,6.50,
19.1538,899.793,929.00,6.50,
19.2283,894.948,923.00,6.40,
19.2509,889.898,923.00,6.40,
19.3386,884.657,916.00,6.20,
19.3533,879.240,916.00,6.20,
19.4304,873.662,909.00,6.10,
19.4526,867.939,909.00,6.10,
19.5324,862.087,899.00,5.90,
19.5508,856.122,899.00,5.90,
19.6363,850.059,889.00,5.80,
19.6539,843.918,889.00,5.80,
19.7304,837.713,880.00,5.70,
19.7556,831.464,880.00,5.70,
19.8323,825.186,868.00,5.50,
19.8512,818.898,868.00,5.50,
19.9384,812.616,856.00,5.40,
19.9530,806.360,856.00,5.40,
20.0274,800.144,846.00,5.30,
20.0858,793.988,846.00,5.30,
20.1284,787.908,834.00,5.30,
20.1861,781.920,834.00,5.30,
20.2362,776.042,821.00,5.20,
20.2540,770.290,821.00,5.20,
20.3323,764.679,810.00,5.20,
20.3550,759.224,810.00,5.20,
20.4285,753.942,799.00,5.00,
20.4860,748.847,799.00,5.00,
20.5382,743.951,785.00,5.00,
20.5535,739.270,785.00,5.00,
20.6303,734.815,775.00,5.00,
20.6553,730.598,775.00,5.00,
20.7303,726.632,763.00,4.90,
20.7554,722.926,763.00,4.90,
20.8384,719.491,751.00,4.90,
20.8535,716.335,751.00,4.90,
20.9264,713.468,742.00,4.90,
20.9524,710.895,742.00,4.90,
21.0287,708.625,733.00,4.90,
21.0859,706.662,733.00,4.90,
21.1383,705.012,724.00,4.90,
21.1533,703.678,724.00,4.90,
21.2305,702.663,718.00,5.00,
21.2555,701.969,718.00,5.00,
21.3325,701.598,712.00,5.00,
21.3518,701.549,712.00,5.00,
21.4364,701.822,708.00,5.10,
21.4529,702.415,708.00,5.10,
21.5305,703.324,705.00,5.10,
21.5532,704.547,705.00,5.10,
21.6264,706.079,703.00,5.20,
21.6861,707.914,703.00,5.20,
21.7365,710.046,703.00,5.30,
21.7535,712.468,703.00,5.30,
21.8325,715.171,703.00,5.40,
21.8550,718.147,703.00,5.40,
21.9265,721.386,705.00,5.50,
21.9525,724.877,705.00,5.50,
22.0405,728.609,709.00,5.70,
22.0529,732.570,709.00,5.70,
22.1263,736.747,713.00,5.70,
22.1859,741.127,713.00,5.70,
22.2284,745.697,718.00,5.80,
22.2861,750.441,718.00,5.80,
22.3365,755.344,725.00,5.90,
22.3539,760.392,725.00,5.90,
22.4306,765.568,731.00,6.10,
22.4510,770.856,731.00,6.10,
22.5325,776.239,739.00,6.30,
22.5550,781.700,739.00,6.30,
22.6405,787.223,749.00,6.50,
22.6522,792.791,749.00,6.50,
22.7264,798.384,759.00,6.50,
22.7861,803.987,759.00,6.50,
22.8284,809.581,769.00,6.60,
22.8542,815.150,769.00,6.60,
22.9385,820.675,780.00,6.70,
22.9536,826.140,780.00,6.70,
23.0306,831.527,790.00,6.90,
23.0555,836.819,790.00,6.90,
23.1263,842.000,801.00,7.00,
23.1544,847.054,801.00,7.00,
23.2364,851.965,814.00,7.00,
23.2539,856.717,814.00,7.00,
23.3306,861.295,824.00,7.10,
23.3555,865.686,824.00,7.10,
23.4284,869.874,835.00,7.10,
23.4545,873.848,835.00,7.10,
23.5387,877.593,846.00,7.20,
23.5535,881.099,846.00,7.20,
23.6266,884.355,855.00,7.20,
23.6549,887.349,855.00,7.20,
23.7286,890.072,864.00,7.20,
23.7863,892.515,864.00,7.20,
23.8365,894.671,873.00,7.10,
23.8539,896.532,873.00,7.10,
23.9287,898.092,879.00,7.10,
23.9531,899.345,879.00,7.10,
24.0266,900.288,885.00,7.10,
24.0861,900.916,885.00,7.10,
24.1385,901.227,891.00,7.00,
24.1515,901.220,891.00,7.00,
24.2304,900.894,894.00,7.00,
24.2553,900.249,894.00,7.00,
24.3286,899.287,897.00,6.90,
24.3862,898.009,897.00,6.90,
24.4385,896.420,899.00,6.80,
24.4535,894.522,899.00,6.80,
24.5306,892.322,900.00,6.70,
24.5508,889.824,900.00,6.70,
24.6325,887.036,899.00,6.60,
24.6548,883.966,899.00,6.60,
24.7364,880.621,897.00,6.40,
24.7538,877.012,897.00,6.40,
24.8305,873.148,894.00,6.30,
24.8539,869.041,894.00,6.30,
24.9327,864.701,889.00,6.20,
24.9548,860.142,889.00,6.20,
25.0367,855.375,883.00,6.00,
25.0513,850.415,883.00,6.00,
25.1306,845.276,877.00,5.90,
25.1554,839.972,877.00,5.90,
25.2305,834.518,869.00,5.70,
25.2553,828.930,869.00,5.70,
25.3366,823.223,859.00,5.60,
25.3538,817.415,859.00,5.60,
25.4326,811.521,850.00,5.50,
25.4551,805.557,850.00,5.50,
25.5266,799.542,841.00,5.40,
25.5508,793.492,841.00,5.40,
25.6384,787.424,829.00,5.30,
25.6533,781.355,829.00,5.30,
25.7265,775.302,818.00,5.20,
25.7523,769.283,818.00,5.20,
25.8305,763.314,806.00,5.10,
25.8553,757.411,806.00,5.10,
25.9366,751.592,793.00,5.00,
25.9539,745.873,793.00,5.00,
26.0306,740.268,783.00,5.00,
26.0516,734.795,783.00,5.00,
26.1306,729.467,771.00,4.90,
26.1554,724.299,771.00,4.90,
26.2405,719.306,758.00,4.90,
26.2522,714.500,758.00,4.90,
26.3304,709.894,747.00,4.80,
26.3534,705.501,747.00,4.80,
26.4305,701.333,736.00,4.80,
26.4510,697.399,736.00,4.80,
26.5367,693.710,725.00,4.80,
26.5525,690.276,725.00,4.80,
26.6268,687.104,716.00,4.80,
26.6523,684.202,716.00,4.80,
26.7266,681.577,707.00,4.80,
26.7862,679.235,707.00,4.80,
26.8366,677.180,698.00,4.80,
26.8521,675.418,698.00,4.80,
26.9266,673.951,692.00,4.90,
26.9517,672.781,692.00,4.90,
27.0309,671.909,686.00,4.90,
27.0548,671.337,686.00,4.90,
27.1389,671.062,680.00,4.90,
27.1529,671.085,680.00,4.90,
27.2268,671.402,677.00,5.00,
27.2531,672.010,677.00,5.00,
27.3306,672.905,674.00,5.00,
27.3523,674.081,674.00,5.00,
27.4385,675.533,672.00,5.10,
27.4528,677.254,672.00,5.10,
27.5307,679.236,672.00,5.20,
27.5523,681.470,672.00,5.20,
27.6266,683.948,673.00,5.30,
27.6541,686.658,673.00,5.30,
27.7365,689.591,675.00,5.40,
27.7528,692.735,675.00,5.40,
27.8286,696.077,678.00,5.40,
27.8534,699.606,678.00,5.40,
27.9266,703.307,682.00,5.60,
27.9526,707.167,682.00,5.60,
28.0366,711.172,688.00,5.70,
28.0533,715.306,688.00,5.70,
28.1266,719.555,693.00,5.70,
28.1528,723.904,693.00,5.70,
28.2326,728.335,700.00,5.80,
28.2522,732.834,700.00,5.80,
28.3365,737.384,708.00,5.90,
28.3522,741.969,708.00,5.90,
28.4286,746.572,715.00,6.00,
28.4541,751.177,715.00,6.00,
28.5286,755.766,724.00,6.10,
28.5863,760.324,724.00,6.10,
28.6366,764.835,733.00,6.20,
28.6533,769.281,733.00,6.20,
28.7266,773.647,740.00,6.20,
28.7555,777.918,740.00,6.20,
28.8306,782.077,749.00,6.40,
28.8523,786.110,749.00,6.40,
28.9346,790.001,759.00,6.50,
28.9510,793.737,759.00,6.50,
