t_s,cmd_hz,meas_hz,meas_a,v_meas
116.3517,97.587,111.00,4.70,
116.3521,95.383,111.00,4.70,
116.4298,93.210,107.00,4.50,
116.4555,91.073,107.00,4.50,
116.5299,88.975,103.00,4.60,
116.5556,86.919,103.00,4.60,
116.6560,84.910,98.00,4.70,
116.6567,82.951,98.00,4.70,
116.7259,81.046,95.00,4.60,
116.7517,79.197,95.00,4.60,
116.8321,77.408,90.00,4.80,
116.8553,75.683,90.00,4.80,
116.9577,74.024,85.00,4.80,
116.9581,72.434,85.00,4.80,
117.0300,70.917,81.00,4.70,
117.0554,69.473,81.00,4.70,
117.1318,68.108,78.00,4.80,
117.1551,66.821,78.00,4.80,
117.2518,65.617,75.00,4.80,
117.2523,64.497,75.00,4.80,
117.3298,63.462,72.00,4.70,
117.3555,62.516,72.00,4.70,
117.4297,61.659,69.00,4.60,
117.4555,60.893,69.00,4.60,
117.5518,60.219,66.00,4.70,
117.5522,59.639,66.00,4.70,
117.6319,59.153,65.00,4.70,
117.6520,58.763,65.00,4.70,
117.7298,58.470,63.00,4.80,
117.7556,58.273,63.00,4.80,
117.8540,58.173,61.00,4.70,
117.8546,58.171,61.00,4.70,
117.9320,58.266,61.00,4.80,
117.9550,58.459,61.00,4.80,
118.0302,58.749,60.00,4.60,
118.0509,59.136,60.00,4.60,
118.1520,59.619,59.00,4.50,
118.1541,60.197,59.00,4.50,
118.2301,60.871,59.00,4.60,
118.2556,61.638,59.00,4.60,
118.3302,62.498,60.00,4.60,
118.3515,63.449,60.00,4.60,
118.4399,64.490,61.00,4.50,
118.4542,65.619,61.00,4.50,
118.5259,66.834,62.00,4.50,
118.5514,68.135,62.00,4.50,
118.6280,69.518,63.00,4.50,
118.6551,70.981,63.00,4.50,
118.7321,72.523,65.00,4.50,
118.7566,74.142,65.00,4.50,
118.8301,75.833,67.00,4.50,
118.8556,77.596,67.00,4.50,
118.9301,79.427,70.00,4.40,
118.9545,81.324,70.00,4.40,
119.0421,83.283,73.00,4.40,
119.0548,85.303,73.00,4.40,
119.1279,87.379,76.00,4.30,
119.1555,89.509,76.00,4.30,
119.2319,91.689,80.00,4.20,
119.2544,93.917,80.00,4.20,
119.3419,96.189,83.00,4.20,
119.3545,98.502,83.00,4.20,
119.4258,100.852,86.00,4.10,
119.4555,103.236,86.00,4.10,
119.5299,105.650,91.00,4.20,
119.5555,108.092,91.00,4.20,
119.6399,110.556,95.00,4.20,
119.6529,113.041,95.00,4.20,
119.7319,115.542,100.00,4.20,
119.7549,118.055,100.00,4.20,
119.8559,120.578,105.00,4.10,
119.8563,123.106,105.00,4.10,
119.9420,125.637,109.00,4.10,
119.9544,128.166,109.00,4.10,
120.0279,130.690,113.00,4.10,
120.0554,133.205,113.00,4.10,
120.1300,135.708,119.00,4.10,
120.1554,138.196,119.00,4.10,
120.2401,140.666,123.00,4.10,
120.2528,143.113,123.00,4.10,
120.3282,145.534,128.00,4.10,
120.3525,147.927,128.00,4.10,
120.4321,150.288,134.00,4.10,
120.4507,152.614,134.00,4.10,
120.5539,154.903,139.00,4.10,
120.5542,157.150,139.00,4.10,
120.6300,159.353,144.00,4.10,
120.6513,161.510,144.00,4.10,
120.7321,163.617,148.00,4.20,
120.7550,165.672,148.00,4.20,
120.8561,167.673,153.00,4.10,
120.8567,169.617,153.00,4.10,
120.9301,171.501,157.00,4.20,
120.9537,173.324,157.00,4.20,
121.0262,175.073,161.00,4.10,
121.0517,176.707,161.00,4.10,
121.1542,178.191,166.00,4.10,
121.1548,179.505,166.00,4.10,
121.2323,180.634,169.00,4.10,
121.2550,181.571,169.00,4.10,
121.3303,182.314,173.00,4.20,
121.3558,182.860,173.00,4.20,
121.4561,183.209,177.00,4.10,
121.4567,183.363,177.00,4.10,
121.5299,183.324,179.00,4.20,
121.5505,183.095,179.00,4.20,
121.6299,182.680,181.00,4.20,
121.6556,182.082,181.00,4.20,
121.7561,181.307,182.00,4.20,
121.7566,180.359,182.00,4.20,
121.8300,179.243,182.00,4.20,
121.8556,177.968,182.00,4.20,
121.9302,176.538,182.00,4.30,
121.9522,174.962,182.00,4.30,
122.0561,173.246,181.00,4.40,
122.0566,171.400,181.00,4.40,
122.1302,169.432,179.00,4.30,
122.1556,167.351,179.00,4.30,
122.2303,165.165,177.00,4.30,
122.2557,162.885,177.00,4.30,
122.3540,160.521,173.00,4.40,
122.3545,158.083,173.00,4.40,
122.4262,155.580,170.00,4.50,
122.4515,153.024,170.00,4.50,
122.5261,150.424,166.00,4.50,
122.5554,147.792,166.00,4.50,
122.6520,145.136,160.00,4.50,
122.6524,142.469,160.00,4.50,
122.7260,139.799,157.00,4.50,
122.7555,137.137,157.00,4.50,
122.8321,134.492,151.00,4.50,
122.8551,131.874,151.00,4.50,
122.9562,129.291,145.00,4.50,
122.9570,126.754,145.00,4.50,
123.0282,124.269,141.00,4.60,
123.0556,121.845,141.00,4.60,
123.1263,119.488,137.00,4.60,
123.1510,117.207,137.00,4.60,
123.2522,115.007,130.00,4.60,
123.2540,112.894,130.00,4.60,
123.3301,110.874,125.00,4.60,
123.3556,108.950,125.00,4.60,
123.4303,107.128,121.00,4.70,
123.4535,105.410,121.00,4.70,
123.5403,103.799,117.00,4.50,
123.5543,102.297,117.00,4.50,
123.6261,100.907,113.00,4.40,
123.6554,99.629,113.00,4.40,
123.7261,98.463,109.00,4.40,
123.7554,97.409,109.00,4.40,
123.8441,96.467,105.00,4.60,
123.8567,95.635,105.00,4.60,
123.9302,94.911,102.00,4.60,
123.9555,94.293,102.00,4.60,
124.0312,93.778,99.00,4.50,
124.0552,93.362,99.00,4.50,
124.1402,93.042,97.00,4.50,
124.1526,92.813,97.00,4.50,
124.2302,92.671,96.00,4.50,
124.2555,92.611,96.00,4.50,
124.3312,92.627,95.00,4.50,
124.3553,92.715,95.00,4.50,
124.4443,92.868,94.00,4.40,
124.4592,93.081,94.00,4.40,
124.5261,93.347,94.00,4.30,
124.5555,93.660,94.00,4.30,
124.6301,94.014,94.00,4.30,
124.6553,94.402,94.00,4.30,
124.7421,94.819,94.00,4.40,
124.7546,95.258,94.00,4.40,
124.8321,95.713,94.00,4.40,
124.8508,96.178,94.00,4.40,
124.9302,96.646,95.00,4.40,
124.9555,97.112,95.00,4.40,
